source_id,ra,dec,parallax,phot_g_mean_mag,bp_rp
2546916445184,45.05702843457773,0.11498172278883387,0.2246093341079088,17.860052,1.0545597
6326487668480,44.892427718906795,0.17275429518117988,,21.25537,1.4683189
7421703656704,45.02346661720922,0.21189177881856205,2.24632533269385,19.161352,2.5990143
7460358480640,45.04035089381526,0.22191548686735613,4.1021160048800835,20.100655,2.5683384
7941395337344,44.974115339119905,0.22751845955159486,,20.60296,1.6640701
11922829223296,45.28222770243335,0.30931803841505434,-0.1754973587533498,18.195404,1.2982578
12408161149696,45.20893408134615,0.290948691378284,,20.956738,0.015539169
13816910627200,45.1208055392479,0.2764145333399676,0.6136835938640745,17.208853,1.3183346
13885630103680,45.153702208130106,0.2889811434267435,0.29018288642009676,18.070105,0.88856125
15839839588736,45.189480360571665,0.3591947400894022,-0.33315377915341504,18.888464,0.6619091
16222092310144,45.2000107759865,0.3702526717897519,2.831291273964687,15.497901,1.7522755
16870631694208,45.11277842681158,0.3808400749444696,2.101317240027476,10.629925,0.8382168
17867064019200,44.80635756999029,0.17353729960716335,1.9126480110787547,18.856089,2.3368645
18348100460800,44.88413687705347,0.22683029128521212,1.0178570671000646,19.264427,1.1354599
20688858456064,44.918294343433985,0.30030497396333666,0.24480739695512202,19.282045,0.82343674
21818434060416,44.88793356211843,0.3453821523590813,0.10532580467798884,17.879084,0.7561016
24399710214400,44.835040460050486,0.32694760609903845,,21.370718,1.481493
24532853388032,44.79052372815118,0.3312089521615622,-0.0219216505453513,19.890469,0.23221016
24640228383104,44.84423058458589,0.35479684381385806,,21.085135,1.5584736
28724741487872,45.10850829036108,0.4090084725064474,-2.2796975336292737,20.490728,0.8501854
30030411554816,45.01962814558082,0.4477102162329261,0.2122363793633737,19.224394,2.3457203
30202210258432,45.03971211942068,0.47858661494166954,-2.187755753711358,20.696228,0.5608711
32611687253248,44.94616904931225,0.4813427905295888,,20.871687,-0.12782097
33264522507136,44.97466211975327,0.4734652233431856,1.402973873933836,9.887423,1.2269411
35665408437504,45.340323821990005,0.3522211989629854,0.5141001402752785,17.973574,1.4170837
36902359900800,45.338671962147,0.3875215370320608,,20.966707,1.506918
37830071958528,45.45712421357769,0.4270534515193834,-0.8898756594261972,20.25683,0.66373825
38276750448768,45.44133656036888,0.4468893596044054,,20.917316,1.4244747
38727720954496,45.41165740118162,0.45358438165972337,,21.749773,1.4124317
39273180975360,45.45673787074333,0.499173699101061,1.5071916165517194,20.558073,0.5907059
39311836658816,45.412940876734446,0.4714220236026616,,20.540512,1.5609112
40445707528448,45.29657848289267,0.45434484002634973,,21.03107,0.3518467
41025527834880,45.18829761069365,0.45253012786840263,1.2418030242672133,20.518858,0.79701996
41266046247808,45.2797262437116,0.4671329153102028,0.12011393236577178,20.461807,1.1793842
43366285614720,45.29582316040234,0.5402009073281218,,20.317806,2.4774055
44358422235136,45.501453861130194,0.4976972037485959,9.558267252454172,9.365663,0.8276682
45320494931840,45.51113597778361,0.5335684458453492,1.826206034450986,17.858206,2.0855846
45664092341632,45.54468002777881,0.5390223208946933,-1.034353819318467,20.287628,1.8534203
48344153208192,45.614506371695754,0.665433723386177,0.703345443549861,16.35324,1.0697584
49001282700416,45.46308315546819,0.5773208152083917,0.9487481911949234,13.874384,1.1603422
49065706418816,45.505852630085656,0.5868030627035024,0.8504645093775213,18.964169,1.623909
51642686828160,45.56769254928324,0.7056949238004272,0.9010918222489339,20.38888,2.080698
52089364677888,45.487425410243425,0.679415353673726,,20.893084,2.1344433
52364242579200,45.55738672958746,0.7000986723651724,,20.779533,1.6475334
54047868930944,45.163883254097605,0.5254957424460732,3.3473164208124495,18.871185,3.2096672
54563265011456,45.192013953972896,0.5466339079083149,2.861323643226951,19.463701,3.0082817
55117316135808,45.283321433924485,0.5571913569835849,2.2491106527151055,15.052021,1.378726
55250459779200,45.23925348652904,0.5502968502965939,0.9002935455723197,20.223545,1.5374641
57075821244032,45.27914384362258,0.655545699932034,,20.921717,1.7130737
59236189231360,45.09017054443056,0.6477859794297357,3.3128369560643174,17.599262,2.5508232
60576219033472,45.13391170872563,0.6677959662963706,0.19211406056874308,18.99956,1.5058441
60988535904000,45.13489175445086,0.6960973405395638,0.11472488444173735,18.434381,1.1565685
62607739092480,45.379316418683146,0.6901373684229289,0.7562246758994163,15.436942,0.8879099
63771674706048,45.43666347979555,0.6766661029729688,-0.04335346623819145,19.621798,0.6571026
63909113668736,45.46203639869733,0.7048622436765521,-0.8524420404660868,20.328508,1.0653038
64355790485376,45.494157135497154,0.7274397765573838,,20.73407,1.4169197
64974265778304,45.392298002651046,0.7339760882471436,-0.21296283240036556,20.57844,0.91825867
66073777180928,45.26353313169263,0.6907086603110393,0.45051186062837617,18.497223,1.1572723
67418102492928,45.18974656610607,0.7491802067958736,,21.27279,1.4832745
68547679292032,45.329092116982544,0.7973643434190582,-1.1594706302996598,20.57939,1.8715553
70506183781760,44.66613236386464,0.3236837225282675,4.922599667172449,20.697165,2.2286243
71266393150080,44.653280502557614,0.37263551216244434,0.572293417641762,15.144015,0.93170166
72915660589952,44.702647733711565,0.40269819741381024,1.4609406459105365,9.842077,1.2580805
75488345312512,44.645500924586926,0.4459192000130673,1.9711746829531132,19.383919,2.4870071
75900662171520,44.529771990840445,0.42277868131001317,1.0793068054747998,19.99229,1.8717213
76828376503040,44.55720969275684,0.49591678991468585,1.0470767250106405,18.976706,2.1845684
78030966084992,44.691321447573834,0.5421208798794231,-0.3093048622431123,20.409277,1.1225243
78134045170816,44.601056704761184,0.5044175646019792,,21.203909,1.6438274
79714594644096,44.87029116803117,0.49932519963373223,2.7246591757493333,20.797476,1.9544239
81570019372032,44.92554577026238,0.5621259774320494,2.220252094263869,19.597952,2.7326221
81673098356864,44.89229765740496,0.5596626860019406,,20.969152,1.3979855
83700322915584,44.758254965222,0.5419050732369235,,20.562162,1.5982628
85315230866048,44.7466928791177,0.6248527033774577,-0.016367235061997217,20.21372,1.5637741
87995290079872,44.48853536279214,0.4679675110856327,1.7750417735365704,20.06998,1.9359283
88167088742016,44.476420413230294,0.4835693376020973,1.223104767950591,19.099018,1.7080917
88923002990464,44.50684197593053,0.5318113144765004,1.432403151633761,19.199514,2.078556
88957364150784,44.5294971400394,0.5397589955080004,,20.849491,0.3325405
89442694714368,44.39918502003881,0.5297815325613197,1.3246233859383267,14.4600115,0.93736076
90091234128128,44.467018757165384,0.5759728622012608,2.7526937150404547,19.768818,3.046997
91053308212352,44.568199597000714,0.5928100920340734,,20.939247,2.4412766
91534343111552,44.492288315041215,0.5943964502178667,0.4123584769105387,17.09808,0.8378277
92049739372288,44.57556612262212,0.6446812664073681,0.6358670279470005,17.43287,0.994297
93531502805632,44.33108299247735,0.5794195033123928,1.2697321295581454,20.059557,1.7709084
93836446976512,44.318066099164184,0.6070653751085218,,20.881685,2.8949604
94420561165952,44.3933814336707,0.6446523183304809,1.2450952566036693,20.430477,1.94384
98548025373056,44.67798733742937,0.6995069506699435,1.263402632781834,13.39177,0.85947895
100227360377984,44.721246427292584,0.751561690287984,,20.80168,1.740324
100880192386688,44.718669983334685,0.7779603374742684,-0.20007046465253459,20.552145,1.3347683
103388453079808,44.659894719879254,0.7679252882012465,0.5416411018509364,19.236559,1.8299809
103594611515264,44.668562261943634,0.7883310918751394,0.5076787630642893,19.693317,0.6911564
104969001267456,44.59550368912447,0.8498964459636914,0.5765804691183245,19.93068,2.2029343
106382045081344,45.01943360819102,0.6668522288582556,1.1997750567173524,20.078669,1.9489002
107168024271744,44.95358534194873,0.6986787737792467,0.5727871715963205,19.670916,2.0170593
108198817267968,45.10482130351603,0.7238568749576362,,21.115679,1.6943989
109195248853632,45.00767612799498,0.746070263657892,0.2789674660618111,18.916162,1.250927
112772957079808,45.03586192207,0.8051099086592565,2.122906065882161,16.173277,1.7999773
114933325180160,45.23603453162507,0.7972535423537269,1.3420986772626842,19.051214,2.5056782
115551801320704,45.12644827499041,0.8156581979600918,,20.916054,1.2245541
116582592635904,45.27666301447685,0.832269138922873,0.6438262299514,18.862747,2.1037197
119537530344832,45.147210448095905,0.9075289178827162,0.858457241720609,19.874392,2.2942467
